V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,0;0,8519680000000001;0,8543065000000001;0,000524291;3,00078;-0,00013249399999999998;0,887670364454435
3,0;0,8519680000000001;0,8494634999999999;0,001047765;3,0007849999999996;-0,00026402900000000004;0,8901833521271099
3,0;0,8519680000000001;0,850989;0,0020962;3,0007650000000003;-0,0005298575000000001;0,891339583525476
3,0;0,8519680000000001;0,8444555;0,00419357;3,0007650000000003;-0,00103314;0,8754573901901503
3,0;0,8519680000000001;0,8455710000000001;0,00838786;3,00083;-0,002031425;0,8594825512914548
3,0;0,720896;0,730654;8,191865e-06;3,00081;-1,0459e-06;0,5248023401589353
3,0;0,720896;0,730555;1,6372e-05;3,0008;-2,74291e-06;0,6881920087830716
3,0;0,720896;0,7274795000000001;3,2757850000000004e-05;3,0007849999999996;-6,38693e-06;0,804375851562909
3,0;0,720896;0,723986;6,55272e-05;3,00077;-1,32854e-05;0,8402795905436851
3,0;0,720896;0,7238230000000001;0,0001310525;3,00078;-2,7168200000000002e-05;0,8594183620872025
3,0;0,720896;0,723883;0,000262138;3,00078;-5,50104e-05;0,8699219334596235
3,0;0,720896;0,7238055;0,0005242834999999999;3,0008;-0,000110639;0,8749138589755885
