V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,0009;1,99982;0,000879331;1,8063;-0,000899971;0,9244322877586738
2,0;0,0009;1,99981;0,000879376;1,80666;-0,000899969;0,9245717829033717
2,0;0,0009;1,99981;0,000879373;1,80668;-0,000899968;0,9245841449324255
2,0;0,0009;1,99982;0,000879379;1,80672;-0,000899969;0,9245947106600066
2,0;0,0009;1,99982;0,000879453;1,80712;-0,000899967;0,9247195413327723
2,0;0,001;1,9998;0,000976914;1,80718;-0,000999943;0,9249830161670585
2,0;0,001;1,99979;0,000976764;1,80686;-0,000999942;0,9249649512767621
2,0;0,001;1,9998;0,000976832;1,80703;-0,000999941;0,9249820315261805
2,0;0,001;1,9998;0,000976974;1,80749;-0,000999939;0,9250811685673909
2,0;0,001;1,99981;0,000976756;1,80677;-0,000999941;0,9249162789374933
2,0;0,001;1,99983;0,000976831;1,80651;-0,00099994;0,924702004025855
2,0;0,001;1,99982;0,000976997;1,80674;-0,00099994;0,9246672236857619
2,0;0,001;1,99983;0,000976885;1,80667;-0,000999938;0,9247309340108302
2,0;0,001;1,99981;0,000976869;1,80647;-0,000999939;0,9246538818487703
2,0;0,001;1,9998;0,000976759;1,80739;-0,000999939;0,9252336017684639
2,0;0,002;1,99979;0,0019502;1,8054;-0,00200067;0,9261585783090139
2,0;0,002;1,99979;0,0019504;1,80598;-0,00200066;0,9263564826685801
2,0;0,002;1,99979;0,00195031;1,80542;-0,0020006;0,926084197837035
2,0;0,002;1,99979;0,00195028;1,80615;-0,00200064;0,9264914239790736
2,0;0,002;1,9998;0,00195012;1,80565;-0,00200057;0,9262738932857862
2,0;0,002;1,99979;0,00195004;1,80525;-0,00200059;0,9261205800026984
2,0;0,002;1,99979;0,00195041;1,80601;-0,00200056;0,9263208181180473
2,0;0,002;1,99979;0,00194993;1,80602;-0,0020006;0,9265724999918282
2,0;0,002;1,9998;0,00195026;1,80588;-0,00200058;0,9263300091456337
2,0;0,002;1,99979;0,00195028;1,80546;-0,00200061;0,9261235906296609
2,0;0,003;1,99985;0,0029244;1,80534;-0,00300067;0,9262816134066024
2,0;0,003;1,99985;0,00292446;1,80573;-0,00300067;0,9264627058617179
2,0;0,003;1,99985;0,00292382;1,80518;-0,0030007;0,926392513346197
2,0;0,003;1,99985;0,00292408;1,80514;-0,00300069;0,9262865289231185
2,0;0,003;1,99985;0,00292428;1,80541;-0,00300073;0,9263740640212617
2,0;0,003;1,99986;0,00292316;1,80548;-0,00300069;0,9267479449898743
2,0;0,003;1,99985;0,00292392;1,80563;-0,00300067;0,9265824920076482
2,0;0,003;1,99985;0,00292442;1,80544;-0,00300076;0,926354369718933
2,0;0,003;1,99983;0,00292435;1,80486;-0,00300072;0,9260758609760268
2,0;0,003;1,99984;0,00292388;1,80522;-0,00300074;0,9264110115908606
2,0;0,004;1,99986;0,00389506;1,80414;-0,00400097;0,9266629182699756
2,0;0,004;1,99985;0,00389277;1,80524;-0,00400097;0,9277780124130129
2,0;0,004;1,99985;0,00389249;1,80495;-0,00400096;0,9276933797621275
2,0;0,004;1,99985;0,00389486;1,80342;-0,00400097;0,9263453006255219
2,0;0,004;1,99984;0,00389107;1,80449;-0,00400099;0,9278070133698035
2,0;0,004;1,99984;0,00389014;1,804;-0,00400098;0,9277745000990981
2,0;0,004;1,99984;0,00389323;1,80397;-0,00400095;0,927015771634095
2,0;0,004;1,99984;0,00388983;1,8035;-0,00400089;0,9275704091943309
2,0;0,004;1,99984;0,00389245;1,80456;-0,0040009;0,9274931905790886
2,0;0,004;1,99985;0,00389275;1,80421;-0,00400087;0,9272302464878689
2,0;0,005;1,99984;0,00485842;1,80381;-0,00500084;0,9284177678496578
2,0;0,005;1,99984;0,00485766;1,80222;-0,00500082;0,9277408139218001
2,0;0,005;1,99983;0,00485614;1,80243;-0,00500081;0,9281421242258432
2,0;0,005;1,99984;0,00486249;1,80428;-0,00500083;0,9278805140941532
2,0;0,005;1,99984;0,0048601;1,80319;-0,00500086;0,9277815478257746
2,0;0,005;1,99984;0,00486025;1,80313;-0,00500095;0,9277387398028516
2,0;0,005;1,99984;0,00485739;1,80336;-0,00500098;0,9284089640637126
2,0;0,005;1,99984;0,00485441;1,80324;-0,00500102;0,9289245042821324
2,0;0,005;1,99984;0,00485794;1,80455;-0,00500101;0,9289219935887977
2,0;0,005;1,99984;0,00485892;1,80348;-0,00500091;0,9281653894095627
2,0;0,006;1,99984;0,00582249;1,80209;-0,00600074;0,9287039329992886
2,0;0,006;1,99984;0,00582398;1,8018;-0,00600084;0,9283323917909491
2,0;0,006;1,99983;0,00582303;1,80305;-0,00600075;0,9291186921691175
2,0;0,006;1,99983;0,00582515;1,80262;-0,00600079;0,9285652391102753
2,0;0,006;1,9998;0,00582635;1,80288;-0,00600086;0,9285326549251938
2,0;0,006;1,99983;0,00581867;1,80226;-0,0060008;0,9294152410515385
2,0;0,006;1,99984;0,00582487;1,80371;-0,00600086;0,9291775751882172
2,0;0,006;1,99985;0,00581928;1,80288;-0,00600085;0,9296359618195023
2,0;0,006;1,99985;0,00582433;1,80364;-0,00600086;0,9292230132582565
2,0;0,006;1,99986;0,00581512;1,80142;-0,00600085;0,9295429813621601
2,0;0,007;1,99984;0,00678169;1,80199;-0,00700074;0,9301717399661408
2,0;0,007;1,99985;0,00677985;1,80345;-0,00700072;0,9311707090613934
2,0;0,007;1,99985;0,00678403;1,80312;-0,00700065;0,9304173791177124
2,0;0,007;1,99985;0,00678215;1,80323;-0,00700063;0,930729406373091
2,0;0,007;1,99984;0,00677806;1,80301;-0,00700067;0,9311873810301456
2,0;0,007;1,99984;0,00678407;1,80345;-0,00700071;0,9305948025849659
2,0;0,007;1,99984;0,00678592;1,80198;-0,00700072;0,9295841034773115
2,0;0,007;1,99984;0,00678196;1,80238;-0,00700071;0,9303320283322564
2,0;0,007;1,99983;0,00678769;1,80211;-0,0070006;0,9293974610298116
2,0;0,007;1,99983;0,00678566;1,80224;-0,00700065;0,9297492049069849
2,0;0,008;1,99983;0,00773993;1,80279;-0,00800063;0,9318354207116686
2,0;0,008;1,99985;0,0077394;1,80301;-0,00800069;0,932010624683716
2,0;0,008;1,99984;0,00774145;1,80218;-0,00800066;0,9313360559999556
2,0;0,008;1,99984;0,00774488;1,80156;-0,00800064;0,9306010022940643
2,0;0,008;1,99983;0,00774528;1,80303;-0,00800066;0,9313192205822496
2,0;0,008;1,99984;0,00774265;1,80217;-0,00800066;0,9311865452035591
2,0;0,008;1,99984;0,00773962;1,80193;-0,00800062;0,931422383363077
2,0;0,008;1,99984;0,00774466;1,80268;-0,00800064;0,9312059932268943
2,0;0,008;1,99983;0,00774842;1,80276;-0,00800059;0,9307942586891577
2,0;0,008;1,99982;0,00774115;1,80259;-0,00800064;0,9315910260786108
2,0;0,009;1,99985;0,00870236;1,80078;-0,00900031;0,9312872543392023
2,0;0,009;1,99985;0,00870154;1,80126;-0,00900033;0,9316253445987812
2,0;0,009;1,99984;0,00870027;1,80148;-0,00900031;0,9318777275218946
2,0;0,009;1,99983;0,00870046;1,80175;-0,00900032;0,9320027369202615
2,0;0,009;1,99983;0,00869991;1,80191;-0,00900029;0,9321413196602042
2,0;0,009;1,99983;0,00870079;1,80074;-0,00900034;0,931447028766864
2,0;0,009;1,99983;0,00870158;1,8019;-0,00900028;0,9319562163174602
2,0;0,009;1,99983;0,00870187;1,8015;-0,0090003;0,9317203520964257
2,0;0,009;1,99983;0,00869939;1,80124;-0,00900027;0,9318483503945425
2,0;0,009;1,99982;0,00869675;1,80196;-0,00900019;0,9325001938765055
2,0;0,01;1,99984;0,00965764;1,80106;-0,0100001;0,9325374047741837
2,0;0,01;1,99985;0,00965455;1,8002;-0,00999997;0,9323736601508147
2,0;0,01;1,99984;0,00965669;1,80097;-0,0100001;0,9325825413614919
2,0;0,01;1,99984;0,00966087;1,8011;-0,01;0,9322370032553807
2,0;0,01;1,99985;0,00965035;1,80023;-0,00999996;0,9327940571673276
2,0;0,01;1,99985;0,00965604;1,80042;-0,00999995;0,9323418496883372
2,0;0,01;1,99983;0,00965142;1,80082;-0,00999996;0,9330056503704636
2,0;0,01;1,99984;0,00965459;1,80155;-0,01;0,9330764618336161
2,0;0,01;1,99985;0,00965628;1,79987;-0,00999997;0,9320357323731433
2,0;0,01;1,99985;0,00965502;1,79998;-0,01;0,9322171308944192
2,0;0,02;1,99981;0,019408;1,79763;-0,0200004;0,9263379776849617
2,0;0,02;1,99982;0,0194078;1,79756;-0,0200004;0,9263068196279053
2,0;0,02;1,99982;0,0194081;1,79731;-0,0200004;0,9261636749063383
2,0;0,02;1,99982;0,0194069;1,79788;-0,0200005;0,9265193177734378
2,0;0,02;1,99983;0,0194079;1,79786;-0,0200004;0,9264520073512668
2,0;0,02;1,99982;0,0194055;1,79773;-0,0200003;0,926499589621539
2,0;0,02;1,99983;0,0194087;1,79736;-0,0200004;0,9261561767881423
2,0;0,02;1,99983;0,0194097;1,79793;-0,0200005;0,9264067909921713
2,0;0,02;1,99983;0,019409;1,79758;-0,0200005;0,9262598539897996
2,0;0,02;1,99981;0,0194059;1,79744;-0,0200002;0,9263310380508851
2,0;0,03;1,99978;0,0293025;1,79552;-0,0300013;0,9192707158200338
2,0;0,03;1,99978;0,0293025;1,79568;-0,0300013;0,9193526326544501
2,0;0,03;1,99979;0,0293006;1,79576;-0,0300014;0,919451676177526
2,0;0,03;1,9998;0,0293044;1,7956;-0,0300013;0,919242875680533
2,0;0,03;1,99979;0,0293005;1,79568;-0,0300012;0,919407723899984
2,0;0,03;1,99978;0,0293016;1,79608;-0,0300013;0,9195856689893463
2,0;0,03;1,9998;0,0293005;1,79561;-0,0300015;0,9193764791233137
2,0;0,03;1,99979;0,0293027;1,79562;-0,0300015;0,919317170598674
2,0;0,03;1,99976;0,0293009;1,79607;-0,0300013;0,9196117149851354
2,0;0,03;1,99977;0,029302;1,79545;-0,0300015;0,9192612876199143
2,0;0,04;1,99977;0,0393201;1,79351;-0,0400025;0,9124231040303732
2,0;0,04;1,99978;0,0393222;1,79359;-0,0400024;0,9124082293685618
2,0;0,04;1,99978;0,0393204;1,79325;-0,0400026;0,912281590865739
2,0;0,04;1,99977;0,0393197;1,79344;-0,0400027;0,9124013359431282
2,0;0,04;1,99977;0,0393211;1,79362;-0,0400026;0,9124581401497946
2,0;0,04;1,99977;0,0393205;1,79348;-0,0400026;0,9124008410520242
2,0;0,04;1,99978;0,0393184;1,79335;-0,0400027;0,9123811521547219
2,0;0,04;1,99978;0,0393222;1,79335;-0,0400027;0,9122929819003062
2,0;0,04;1,99978;0,0393209;1,79364;-0,0400026;0,9124683929062503
2,0;0,04;1,99978;0,0393244;1,79356;-0,0400028;0,9123510473479034
2,0;0,05;1,99978;0,0494347;1,7913;-0,0500029;0,9060442217242473
2,0;0,05;1,99978;0,0494384;1,79133;-0,0500027;0,9059879620088577
2,0;0,05;1,99977;0,049436;1,79153;-0,0500028;0,9061394463874957
2,0;0,05;1,99977;0,0494358;1,79114;-0,0500027;0,9059440412994273
2,0;0,05;1,99978;0,0494379;1,79135;-0,0500027;0,906007240254698
2,0;0,05;1,99978;0,0494375;1,7914;-0,0500028;0,9060416713600822
2,0;0,05;1,99976;0,0494418;1,79183;-0,0500028;0,9061893984078206
2,0;0,05;1,99977;0,0494333;1,79176;-0,0500027;0,9063034646012206
2,0;0,05;1,99978;0,0494362;1,79212;-0,0500029;0,9064314759639805
2,0;0,05;1,99977;0,0494383;1,79178;-0,0500029;0,9062255445634069
2,0;0,06;1,99977;0,0596282;1,79045;-0,0600019;0,9009391342698907
2,0;0,06;1,99978;0,0596296;1,79038;-0,0600019;0,9008782542914046
2,0;0,06;1,99977;0,0596327;1,79044;-0,0600018;0,900864614712576
2,0;0,06;1,99977;0,0596325;1,79038;-0,060002;0,9008404495423191
2,0;0,06;1,99976;0,0596288;1,79073;-0,0600018;0,9010739651327924
2,0;0,06;1,99977;0,0596292;1,79048;-0,0600019;0,9009391207342556
2,0;0,06;1,99976;0,059631;1,79021;-0,0600016;0,9007760706569455
2,0;0,06;1,99976;0,0596288;1,7905;-0,0600019;0,9009597334296569
2,0;0,06;1,99977;0,0596311;1,79025;-0,0600018;0,9007931848175794
2,0;0,06;1,99976;0,0596276;1,79016;-0,0600017;0,900803774897198
2,0;0,07;1,99977;0,0698945;1,7893;-0,0700006;0,8961111333875403
2,0;0,07;1,99978;0,0698905;1,78917;-0,0700007;0,8960941092235352
2,0;0,07;1,99978;0,0698906;1,78893;-0,0700007;0,8959726248247487
2,0;0,07;1,99978;0,0698911;1,7891;-0,0700004;0,8960475175255753
2,0;0,07;1,99979;0,0698954;1,78912;-0,0700002;0,8959953678959836
2,0;0,07;1,99978;0,0698929;1,78892;-0,0700005;0,8959355725530302
2,0;0,07;1,99977;0,069893;1,78933;-0,0700005;0,8961441097896863
2,0;0,07;1,99978;0,0698937;1,78907;-0,0700005;0,896000440582761
2,0;0,07;1,99978;0,0698952;1,78913;-0,0700004;0,8960099802796917
2,0;0,07;1,99976;0,0698946;1,78931;-0,0700004;0,8961167802501061
2,0;0,08;1,99984;1,28165e-05;-0,118375;-0,0799991;-369,4710379038414
2,0;0,08;1,99983;1,28594e-05;-0,118374;-0,079999;-368,23672284723017
2,0;0,08;1,99983;1,28109e-05;-0,118375;-0,0799989;-369,63346817388174
2,0;0,08;1,99984;1,28752e-05;-0,118375;-0,0799989;-367,78564362864324
2,0;0,08;1,99983;1,27867e-05;-0,118377;-0,0799988;-370,3388273578109
2,0;0,08;1,99983;1,28934e-05;-0,118376;-0,0799988;-367,2709666167096
2,0;0,08;1,99983;1,28507e-05;-0,118375;-0,079999;-368,4891341858356
2,0;0,08;1,99983;1,28031e-05;-0,118375;-0,0799992;-369,8600460191821
2,0;0,08;1,99984;1,2855e-05;-0,118375;-0,0799991;-368,3644929828537
2,0;0,08;1,99985;1,2894e-05;-0,118376;-0,0799991;-367,25158069188063
2,0;0,08;1,99985;1,28995e-05;-0,118377;-0,0799991;-367,0980955844257
2,0;0,08;1,99984;1,28752e-05;-0,118375;-0,0799991;-367,78656310539515
2,0;0,08;1,99984;1,28573e-05;-0,118374;-0,079999;-368,29502581186017
2,0;0,08;1,99985;1,28518e-05;-0,118375;-0,0799988;-368,4529887882708
2,0;0,08;1,99985;1,28811e-05;-0,118376;-0,0799991;-367,6193711283282
2,0;0,08;1,99986;1,28469e-05;-0,118373;-0,0799992;-368,5872946071081
2,0;0,08;1,99984;1,29446e-05;-0,118378;-0,0799989;-365,8231020501324
2,0;0,08;1,99985;1,28269e-05;-0,118377;-0,079999;-369,1754020610866
2,0;0,08;1,99984;1,27887e-05;-0,118376;-0,0799991;-370,27731982490826
2,0;0,08;1,99985;1,29059e-05;-0,118373;-0,0799993;-366,9045717058398
2,0;0,08;1,99986;1,2792e-05;-0,118374;-0,0799992;-370,17230436899814
2,0;0,08;1,99985;1,28898e-05;-0,118374;-0,0799993;-367,36595716214345
2,0;0,08;1,99984;1,28368e-05;-0,118375;-0,079999;-368,88629861578005
2,0;0,08;1,99984;1,28099e-05;-0,118376;-0,0799989;-369,66359780308346
2,0;0,08;1,99983;1,28364e-05;-0,118377;-0,0799991;-368,90633213639
2,0;0,08;1,99983;1,28987e-05;-0,118376;-0,0799989;-367,1205160426262
2,0;0,08;1,99985;1,28238e-05;-0,118377;-0,0799989;-369,2641842046355
2,0;0,08;1,99985;1,28556e-05;-0,118379;-0,0799988;-368,356524075875
2,0;0,08;1,99988;1,28639e-05;-0,118377;-0,0799988;-368,1071130361307
2,0;0,08;1,99987;1,28662e-05;-0,118377;-0,0799989;-368,0436095058961
2,0;0,08;1,99987;1,29127e-05;-0,118378;-0,0799987;-366,72042656496217
2,0;0,08;1,99987;1,28788e-05;-0,118375;-0,0799988;-367,6768616167461
2,0;0,08;1,99987;1,28541e-05;-0,118375;-0,0799989;-368,383837415649
2,0;0,08;1,99986;1,27855e-05;-0,118377;-0,079999;-370,3689559391522
2,0;0,08;1,99987;1,28834e-05;-0,118378;-0,079999;-367,55581678436187
2,0;0,08;1,99988;1,28512e-05;-0,118378;-0,0799991;-368,4753836957683
2,0;0,08;1,99987;1,2937e-05;-0,118375;-0,079999;-366,0236997494966
2,0;0,08;1,99986;1,27926e-05;-0,118375;-0,0799991;-370,15760679799655
2,0;0,08;1,99986;1,29088e-05;-0,118375;-0,079999;-366,82513336326446
2,0;0,08;1,99986;1,28487e-05;-0,118376;-0,0799992;-368,54499850479505
2,0;0,08;1,99985;1,28394e-05;-0,118378;-0,079999;-368,8191011416063
2,0;0,08;1,99986;1,2851e-05;-0,118376;-0,0799989;-368,47765657501554
2,0;0,08;1,99983;1,28423e-05;-0,118379;-0,0799988;-368,74169653228756
2,0;0,08;1,99985;1,29182e-05;-0,118379;-0,0799991;-366,57288856742286
2,0;0,08;1,99985;1,27977e-05;-0,11838;-0,0799993;-370,0284996936785
2,0;0,08;1,99984;1,28446e-05;-0,118381;-0,079999;-368,6809752170049
2,0;0,08;1,99984;1,2816e-05;-0,118381;-0,079999;-369,50371834209903
2,0;0,08;1,99984;1,28842e-05;-0,118377;-0,0799989;-367,5349438962397
2,0;0,08;1,99984;1,28341e-05;-0,11838;-0,079999;-368,97948836086096
2,0;0,08;1,99984;1,28581e-05;-0,118378;-0,079999;-368,28455574087104
2,0;0,08;1,99984;1,28551e-05;-0,118377;-0,0799992;-368,3683115742833
2,0;0,08;1,99984;1,2845e-05;-0,118379;-0,0799989;-368,66280493953724
2,0;0,08;1,99986;1,28646e-05;-0,118379;-0,0799988;-368,0969833521168
2,0;0,08;1,99985;1,28511e-05;-0,118378;-0,0799988;-368,48239672165323
2,0;0,08;1,99986;1,28364e-05;-0,11838;-0,0799985;-368,9073802615
2,0;0,08;1,99986;1,27931e-05;-0,11838;-0,0799987;-370,15692324905126
2,0;0,08;1,99986;1,28621e-05;-0,118381;-0,079999;-368,1756707972007
2,0;0,08;1,99985;1,28762e-05;-0,11838;-0,079999;-367,77123469641003
2,0;0,08;1,99986;1,28445e-05;-0,118381;-0,079999;-368,68015846165093
2,0;0,08;1,99985;1,29173e-05;-0,11838;-0,0799989;-366,6006094736482
2,0;0,08;1,99984;1,28778e-05;-0,118379;-0,0799989;-367,723813807355
2,0;0,08;1,99984;1,28736e-05;-0,11838;-0,0799991;-367,84781032855483
2,0;0,08;1,99985;1,28756e-05;-0,118381;-0,079999;-367,79147959692
2,0;0,08;1,99985;1,2942e-05;-0,118381;-0,079999;-365,9044950315332
2,0;0,08;1,99985;1,28624e-05;-0,118382;-0,0799991;-368,17249477098017
2,0;0,08;1,99984;1,29256e-05;-0,118384;-0,0799993;-366,3812450790455
2,0;0,08;1,99984;1,28398e-05;-0,118384;-0,0799993;-368,82953172118806
2,0;0,08;1,99984;1,28374e-05;-0,118382;-0,0799991;-368,89133130899745
2,0;0,08;1,99984;1,28106e-05;-0,118382;-0,079999;-369,6625963633676
2,0;0,08;1,99984;1,28243e-05;-0,118383;-0,0799991;-369,2712724512327
2,0;0,08;1,99984;1,29112e-05;-0,118385;-0,079999;-366,7915968363286
2,0;0,08;1,99984;1,2825e-05;-0,118385;-0,079999;-369,2568939628231
2,0;0,08;1,99984;1,28767e-05;-0,118385;-0,0799989;-367,7738663904283
2,0;0,08;1,99984;1,2894e-05;-0,118385;-0,0799988;-367,27996165860475
2,0;0,08;1,99985;1,28753e-05;-0,118385;-0,0799988;-367,81155742475113
2,0;0,08;1,99985;1,28845e-05;-0,118385;-0,0799987;-367,54846719833307
2,0;0,08;1,99985;1,28531e-05;-0,118385;-0,0799989;-368,44730570872986
2,0;0,08;1,99984;1,28324e-05;-0,118382;-0,0799989;-369,03414305967647
2,0;0,08;1,99984;1,28602e-05;-0,118382;-0,0799989;-368,2363989206227
2,0;0,08;1,99983;1,28575e-05;-0,118385;-0,0799991;-368,3258227056241
2,0;0,08;1,99984;1,28207e-05;-0,118385;-0,0799992;-369,38166438028827
2,0;0,08;1,99984;1,29465e-05;-0,118387;-0,0799994;-365,79950950202607
2,0;0,08;1,99984;1,28325e-05;-0,118388;-0,0799992;-369,0513549909241
2,0;0,08;1,99985;1,27781e-05;-0,118387;-0,0799992;-370,61752758917186
2,0;0,08;1,99986;1,29156e-05;-0,118388;-0,0799991;-366,67272378179797
2,0;0,08;1,99985;1,29464e-05;-0,118387;-0,0799993;-365,8000485912054
2,0;0,08;1,99986;1,28104e-05;-0,118386;-0,0799993;-369,67854758669677
2,0;0,08;1,99985;1,28908e-05;-0,118388;-0,0799992;-367,38044433917145
2,0;0,08;1,99985;1,28482e-05;-0,118389;-0,0799992;-368,60165894736906
2,5;5e-07;2,49964;1,21242e-06;1,80596;-5,00068e-07;0,29799339199729374
2,5;5e-07;2,49927;6,65796e-07;1,80911;-5,00059e-07;0,54366561281531
2,5;5e-07;2,49984;9,22322e-07;1,80667;-5,00067e-07;0,3918431401518315
2,5;5e-07;2,49963;6,26258e-07;1,80862;-5,00068e-07;0,5777598766358811
2,5;5e-07;2,49988;6,87759e-07;1,80861;-5,00067e-07;0,5260386800669349
2,5;5e-07;2,49965;8,79322e-07;1,80527;-5,00057e-07;0,4107092971140014
2,5;5e-07;2,49984;9,1998e-07;1,8079;-5,00056e-07;0,3930994610242591
2,5;5e-07;2,49957;6,18738e-07;1,80844;-5,00059e-07;0,5847271503675241
2,5;5e-07;2,49987;7,12431e-07;1,80884;-5,00067e-07;0,5078881917648195
2,5;5e-07;2,49969;6,43466e-07;1,8056;-5,00064e-07;0,5613521359724946
2,5;6e-07;2,49979;5,97819e-07;1,8067;-6,00068e-07;0,725459666722018
2,5;6e-07;2,49912;1,02595e-06;1,80742;-6,00069e-07;0,42300643010412964
2,5;6e-07;2,499;1,33057e-06;1,80486;-6,00062e-07;0,32571342682739984
2,5;6e-07;2,49857;1,54623e-06;1,8026;-6,00058e-07;0,2799799815108853
2,5;6e-07;2,49907;1,27967e-06;1,80346;-6,00056e-07;0,338393402490764
2,5;6e-07;2,49974;5,22218e-07;1,80611;-6,00065e-07;0,8302250189359416
2,5;6e-07;2,49984;7,67291e-07;1,80844;-6,00059e-07;0,5657515353782664
2,5;6e-07;2,49939;1,14149e-06;1,80705;-6,00059e-07;0,3800650933979667
2,5;6e-07;2,49862;1,27974e-06;1,80436;-6,00055e-07;0,3386041629400483
2,5;6e-07;2,49903;1,57468e-06;1,80333;-6,00055e-07;0,2749808722593877
2,5;7e-07;2,49957;1,06862e-06;1,80895;-7,00055e-07;0,4741001831944898
2,5;7e-07;2,49856;1,43908e-06;1,8058;-7,00051e-07;0,3515803616377767
2,5;7e-07;2,49962;1,10866e-06;1,80769;-7,00045e-07;0,4566437774871765
2,5;7e-07;2,49908;1,10771e-06;1,80525;-7,00053e-07;0,45652234504246797
2,5;7e-07;2,49945;1,432e-06;1,80576;-7,0005e-07;0,35318448494422966
2,5;7e-07;2,49883;1,09629e-06;1,80673;-7,00056e-07;0,4617042520255444
2,5;7e-07;2,49965;1,12225e-06;1,80995;-7,00051e-07;0,45167644297111825
2,5;7e-07;2,49897;1,04596e-06;1,81014;-7,0006e-07;0,4848097107774819
2,5;7e-07;2,49898;1,23741e-06;1,80404;-7,00052e-07;0,40841347410974155
2,5;7e-07;2,4997;1,266e-06;1,80991;-7,0005e-07;0,40037268785050417
2,5;8e-07;2,49924;1,01704e-06;1,80409;-8,00034e-07;0,5678330236068316
2,5;8e-07;2,49924;1,54479e-06;1,80711;-8,00034e-07;0,3744687842933471
2,5;8e-07;2,4996;1,52771e-06;1,80575;-8,00036e-07;0,3783168769964096
2,5;8e-07;2,49969;1,38023e-06;1,80672;-8,00035e-07;0,4189500277179875
2,5;8e-07;2,49965;1,21717e-06;1,80898;-8,0004e-07;0,4756801444204128
2,5;8e-07;2,49954;1,02787e-06;1,80723;-8,00039e-07;0,5627639947287265
2,5;8e-07;2,49931;1,52789e-06;1,80681;-8,00033e-07;0,3785368567050806
2,5;8e-07;2,49956;1,44746e-06;1,8064;-8,00032e-07;0,39943962551430856
2,5;8e-07;2,49966;1,76877e-06;1,80767;-8,00033e-07;0,32709563424782107
2,5;8e-07;2,49972;1,29918e-06;1,80811;-8,00034e-07;0,4454229613845139
2,5;9e-07;2,49915;1,11947e-06;1,80838;-9,00014e-07;0,5817470332992085
2,5;9e-07;2,49865;1,22047e-06;1,80662;-9,0001e-07;0,5331895311368702
2,5;9e-07;2,49934;1,14179e-06;1,80662;-9,00009e-07;0,5697732963639046
2,5;9e-07;2,49908;1,57882e-06;1,80449;-9,00008e-07;0,4116120414835049
2,5;9e-07;2,49911;1,42162e-06;1,80608;-9,00011e-07;0,4575261316150059
2,5;9e-07;2,49894;1,17804e-06;1,80532;-9,00015e-07;0,551935178303112
2,5;9e-07;2,49888;1,13042e-06;1,80603;-9,00011e-07;0,5754234330270243
2,5;9e-07;2,49922;1,11598e-06;1,80791;-9,00013e-07;0,5833976701133985
2,5;9e-07;2,49933;1,57886e-06;1,80504;-9,00014e-07;0,41168862842665666
2,5;9e-07;2,49904;1,53452e-06;1,80527;-9,00014e-07;0,4236875177830192
2,5;1e-06;2,49944;1,08201e-06;1,80622;-9,99994e-07;0,6678732522550056
2,5;1e-06;2,49939;1,4088e-06;1,80661;-9,9999e-07;0,5130700879941452
2,5;1e-06;2,49937;1,33862e-06;1,80586;-9,99993e-07;0,5397506528281066
2,5;1e-06;2,4995;1,4572e-06;1,8052;-9,99982e-07;0,49561586937206276
2,5;1e-06;2,49905;1,49602e-06;1,80649;-9,99984e-07;0,4831881424923957
2,5;1e-06;2,49936;1,29911e-06;1,80516;-9,9998e-07;0,5559455709981367
2,5;1e-06;2,49951;1,58216e-06;1,80652;-9,99983e-07;0,456804224723763
2,5;1e-06;2,49943;1,2693e-06;1,80624;-9,99983e-07;0,5693283553310992
2,5;1e-06;2,49941;1,61249e-06;1,80547;-9,99987e-07;0,44797120350531283
2,5;1e-06;2,49914;1,58265e-06;1,80689;-9,99984e-07;0,4568244056146765
2,5;2e-06;2,49915;2,1655e-06;1,80617;-2,00021e-06;0,6675498569444343
2,5;2e-06;2,49896;2,05645e-06;1,80732;-2,00019e-06;0,7034428942586486
2,5;2e-06;2,49919;2,24468e-06;1,80724;-2,0002e-06;0,6443703398655908
2,5;2e-06;2,4993;2,1558e-06;1,80652;-2,00022e-06;0,6706465312653254
2,5;2e-06;2,49923;2,27476e-06;1,80644;-2,00021e-06;0,6355611280582356
2,5;2e-06;2,49908;2,57027e-06;1,80551;-2,00022e-06;0,5622361390805944
2,5;2e-06;2,49913;2,11279e-06;1,80629;-2,00023e-06;0,6842617026426614
2,5;2e-06;2,4991;2,53142e-06;1,80567;-2,00023e-06;0,5709137170855147
2,5;2e-06;2,49913;2,23448e-06;1,8056;-2,00021e-06;0,646743124679065
2,5;2e-06;2,49898;2,31136e-06;1,80677;-2,00022e-06;0,6256771039962126
2,5;3e-06;2,49911;3,12122e-06;1,80581;-3,00035e-06;0,6945991055410352
2,5;3e-06;2,49921;2,52999e-06;1,8061;-3,00036e-06;0,8570252254827366
2,5;3e-06;2,49933;2,60566e-06;1,80639;-3,00037e-06;0,832233103376566
2,5;3e-06;2,49922;3,07216e-06;1,80689;-3,00038e-06;0,7060893455244677
2,5;3e-06;2,49918;3,10246e-06;1,80712;-3,0004e-06;0,6992982181488111
2,5;3e-06;2,49895;2,65048e-06;1,8068;-3,0004e-06;0,8184782451827981
2,5;3e-06;2,49915;2,81232e-06;1,80649;-3,00041e-06;0,7711859474475403
2,5;3e-06;2,49913;3,25974e-06;1,80559;-3,00039e-06;0,6650051988711814
2,5;3e-06;2,49912;3,05898e-06;1,80606;-3,00041e-06;0,708841328321588
2,5;3e-06;2,49919;2,82463e-06;1,80695;-3,00041e-06;0,7680082721286142
